Algorithm,Iteration,costValue
ParticleSwarmAlg,76,12.60
ParticleSwarmAlg,77,12.60
ParticleSwarmAlg,78,12.60
ParticleSwarmAlg,79,12.60
ParticleSwarmAlg,80,12.60
ParticleSwarmAlg,81,12.60
ParticleSwarmAlg,82,12.60
ParticleSwarmAlg,83,12.60
ParticleSwarmAlg,84,12.60
ParticleSwarmAlg,85,12.60
ParticleSwarmAlg,86,12.60
ParticleSwarmAlg,87,12.60
ParticleSwarmAlg,88,12.60
ParticleSwarmAlg,89,12.60
ParticleSwarmAlg,90,12.60
ParticleSwarmAlg,91,12.60
ParticleSwarmAlg,92,12.60
ParticleSwarmAlg,93,12.60
ParticleSwarmAlg,94,12.60
ParticleSwarmAlg,95,12.60
ParticleSwarmAlg,96,12.60
ParticleSwarmAlg,97,12.60
ParticleSwarmAlg,98,12.60
ParticleSwarmAlg,99,12.60
ParticleSwarmAlg,0,13.60
ParticleSwarmAlg,1,13.00
ParticleSwarmAlg,2,13.00
ParticleSwarmAlg,3,13.00
ParticleSwarmAlg,4,13.00
ParticleSwarmAlg,5,13.00
ParticleSwarmAlg,6,13.00
ParticleSwarmAlg,7,13.00
ParticleSwarmAlg,8,13.00
ParticleSwarmAlg,9,13.00
ParticleSwarmAlg,10,13.00
ParticleSwarmAlg,11,13.00
ParticleSwarmAlg,12,13.00
ParticleSwarmAlg,13,13.00
ParticleSwarmAlg,14,13.00
ParticleSwarmAlg,15,13.00
ParticleSwarmAlg,16,13.00
ParticleSwarmAlg,17,13.00
ParticleSwarmAlg,18,13.00
ParticleSwarmAlg,19,13.00
ParticleSwarmAlg,20,13.00
ParticleSwarmAlg,21,13.00
ParticleSwarmAlg,22,13.00
ParticleSwarmAlg,23,13.00
ParticleSwarmAlg,24,13.00
ParticleSwarmAlg,25,13.00
ParticleSwarmAlg,26,13.00
ParticleSwarmAlg,27,13.00
ParticleSwarmAlg,28,13.00
ParticleSwarmAlg,29,13.00
ParticleSwarmAlg,30,13.00
ParticleSwarmAlg,31,13.00
ParticleSwarmAlg,32,13.00
ParticleSwarmAlg,33,13.00
ParticleSwarmAlg,34,13.00
ParticleSwarmAlg,35,13.00
ParticleSwarmAlg,36,13.00
ParticleSwarmAlg,37,13.00
ParticleSwarmAlg,38,13.00
ParticleSwarmAlg,39,13.00
ParticleSwarmAlg,40,13.00
ParticleSwarmAlg,41,13.00
ParticleSwarmAlg,42,13.00
ParticleSwarmAlg,43,13.00
ParticleSwarmAlg,44,13.00
ParticleSwarmAlg,45,13.00
ParticleSwarmAlg,46,13.00
ParticleSwarmAlg,47,13.00
ParticleSwarmAlg,48,13.00
ParticleSwarmAlg,49,13.00
ParticleSwarmAlg,50,13.00
ParticleSwarmAlg,51,13.00
ParticleSwarmAlg,52,13.00
ParticleSwarmAlg,53,13.00
ParticleSwarmAlg,54,13.00
ParticleSwarmAlg,55,13.00
ParticleSwarmAlg,56,13.00
ParticleSwarmAlg,57,13.00
ParticleSwarmAlg,58,13.00
ParticleSwarmAlg,59,13.00
ParticleSwarmAlg,60,13.00
ParticleSwarmAlg,61,13.00
ParticleSwarmAlg,62,13.00
ParticleSwarmAlg,63,13.00
ParticleSwarmAlg,64,13.00
ParticleSwarmAlg,65,13.00
ParticleSwarmAlg,66,13.00
ParticleSwarmAlg,67,13.00
ParticleSwarmAlg,68,13.00
ParticleSwarmAlg,69,13.00
ParticleSwarmAlg,70,13.00
ParticleSwarmAlg,71,13.00
ParticleSwarmAlg,72,13.00
ParticleSwarmAlg,73,13.00
ParticleSwarmAlg,74,13.00
ParticleSwarmAlg,75,13.00
ParticleSwarmAlg,76,13.00
ParticleSwarmAlg,77,13.00
ParticleSwarmAlg,78,13.00
ParticleSwarmAlg,79,13.00
ParticleSwarmAlg,80,13.00
ParticleSwarmAlg,81,13.00
ParticleSwarmAlg,82,13.00
ParticleSwarmAlg,83,13.00
ParticleSwarmAlg,84,13.00
ParticleSwarmAlg,85,13.00
ParticleSwarmAlg,86,13.00
ParticleSwarmAlg,87,13.00
ParticleSwarmAlg,88,13.00
ParticleSwarmAlg,89,13.00
ParticleSwarmAlg,90,13.00
ParticleSwarmAlg,91,13.00
ParticleSwarmAlg,92,13.00
ParticleSwarmAlg,93,13.00
ParticleSwarmAlg,94,13.00
ParticleSwarmAlg,95,13.00
ParticleSwarmAlg,96,13.00
ParticleSwarmAlg,97,13.00
ParticleSwarmAlg,98,13.00
ParticleSwarmAlg,99,12.80
ParticleSwarmAlg,0,12.20
ParticleSwarmAlg,1,12.20
ParticleSwarmAlg,2,12.20
ParticleSwarmAlg,3,12.20
