Algorithm,Iteration,costValue
GeneticAlg,0,876.40
GeneticAlg,1,866.20
GeneticAlg,2,862.80
GeneticAlg,3,862.20
GeneticAlg,4,855.00
GeneticAlg,5,855.00
GeneticAlg,6,852.00
GeneticAlg,7,852.00
GeneticAlg,8,848.60
GeneticAlg,9,845.20
GeneticAlg,10,845.20
GeneticAlg,11,845.20
GeneticAlg,12,842.00
GeneticAlg,13,842.00
GeneticAlg,14,837.40
GeneticAlg,15,837.40
GeneticAlg,16,837.40
GeneticAlg,17,837.40
GeneticAlg,18,837.40
GeneticAlg,19,837.40
GeneticAlg,20,837.40
GeneticAlg,21,837.40
GeneticAlg,22,837.40
GeneticAlg,23,837.40
GeneticAlg,24,834.20
GeneticAlg,25,834.20
GeneticAlg,26,834.20
GeneticAlg,27,834.20
GeneticAlg,28,834.20
GeneticAlg,29,834.20
GeneticAlg,30,834.20
GeneticAlg,31,834.20
GeneticAlg,32,834.20
GeneticAlg,33,834.20
GeneticAlg,34,834.20
GeneticAlg,35,834.20
GeneticAlg,36,834.20
GeneticAlg,37,834.20
GeneticAlg,38,834.20
GeneticAlg,39,834.20
GeneticAlg,40,834.20
GeneticAlg,41,834.20
GeneticAlg,42,834.20
GeneticAlg,43,834.20
GeneticAlg,44,834.20
GeneticAlg,45,834.20
GeneticAlg,46,834.20
GeneticAlg,47,834.20
GeneticAlg,48,834.20
GeneticAlg,49,834.20
GeneticAlg,50,834.20
GeneticAlg,51,834.20
GeneticAlg,52,834.20
GeneticAlg,53,834.20
GeneticAlg,54,834.20
GeneticAlg,55,834.20
GeneticAlg,56,834.20
GeneticAlg,57,834.20
GeneticAlg,58,834.20
GeneticAlg,59,834.20
GeneticAlg,60,834.20
GeneticAlg,61,834.20
GeneticAlg,62,834.20
GeneticAlg,63,834.20
GeneticAlg,64,834.20
GeneticAlg,65,834.20
GeneticAlg,66,834.20
GeneticAlg,67,834.20
GeneticAlg,68,834.20
GeneticAlg,69,834.20
GeneticAlg,70,834.20
GeneticAlg,71,834.20
GeneticAlg,72,833.20
GeneticAlg,73,833.20
GeneticAlg,74,833.20
GeneticAlg,75,833.20
GeneticAlg,76,833.20
GeneticAlg,77,829.20
GeneticAlg,78,829.20
GeneticAlg,79,829.20
GeneticAlg,80,829.20
GeneticAlg,81,829.20
GeneticAlg,82,829.20
GeneticAlg,83,829.20
GeneticAlg,84,829.20
GeneticAlg,85,829.20
GeneticAlg,86,829.20
GeneticAlg,87,829.20
GeneticAlg,88,829.20
GeneticAlg,89,829.20
GeneticAlg,90,829.20
GeneticAlg,91,829.20
GeneticAlg,92,829.20
GeneticAlg,93,829.20
GeneticAlg,94,829.20
GeneticAlg,95,829.20
GeneticAlg,96,829.20
GeneticAlg,97,829.20
GeneticAlg,98,829.20
GeneticAlg,99,829.20
GeneticAlg,0,872.40
GeneticAlg,1,872.40
