Algorithm,Iteration,costValue
GeneticAlg,0,30.40
GeneticAlg,1,29.20
GeneticAlg,2,28.40
GeneticAlg,3,28.20
GeneticAlg,4,27.40
GeneticAlg,5,26.60
GeneticAlg,6,26.20
GeneticAlg,7,26.00
GeneticAlg,8,25.80
GeneticAlg,9,25.20
GeneticAlg,10,25.20
GeneticAlg,11,24.80
GeneticAlg,12,24.20
GeneticAlg,13,24.00
GeneticAlg,14,23.80
GeneticAlg,15,23.60
GeneticAlg,16,23.60
GeneticAlg,17,23.40
GeneticAlg,18,23.40
GeneticAlg,19,23.40
GeneticAlg,20,23.40
GeneticAlg,21,23.40
GeneticAlg,22,23.40
GeneticAlg,23,23.40
GeneticAlg,24,23.40
GeneticAlg,25,23.40
GeneticAlg,26,23.40
GeneticAlg,27,23.40
GeneticAlg,28,23.40
GeneticAlg,29,23.40
GeneticAlg,30,23.40
GeneticAlg,31,23.40
GeneticAlg,32,23.40
GeneticAlg,33,23.40
GeneticAlg,34,23.40
GeneticAlg,35,23.40
GeneticAlg,36,23.40
GeneticAlg,37,23.40
GeneticAlg,38,23.40
GeneticAlg,39,23.40
GeneticAlg,40,23.40
GeneticAlg,41,23.40
GeneticAlg,42,23.40
GeneticAlg,43,23.40
GeneticAlg,44,23.40
GeneticAlg,45,23.40
GeneticAlg,46,23.40
GeneticAlg,47,23.40
GeneticAlg,48,23.40
GeneticAlg,49,23.40
GeneticAlg,50,23.40
GeneticAlg,51,23.40
GeneticAlg,52,23.40
GeneticAlg,53,23.40
GeneticAlg,54,23.40
GeneticAlg,55,23.40
GeneticAlg,56,23.40
GeneticAlg,57,23.40
GeneticAlg,58,23.40
GeneticAlg,59,23.40
GeneticAlg,60,23.40
GeneticAlg,61,23.40
GeneticAlg,62,23.40
GeneticAlg,63,23.40
GeneticAlg,64,23.40
GeneticAlg,65,23.40
GeneticAlg,66,23.40
GeneticAlg,67,23.40
GeneticAlg,68,23.40
GeneticAlg,69,23.40
GeneticAlg,70,23.40
GeneticAlg,71,23.40
GeneticAlg,72,23.40
GeneticAlg,73,23.40
GeneticAlg,74,23.40
GeneticAlg,75,23.40
GeneticAlg,76,23.40
GeneticAlg,77,23.40
GeneticAlg,78,23.40
GeneticAlg,79,23.40
GeneticAlg,80,23.40
GeneticAlg,81,23.40
GeneticAlg,82,23.40
GeneticAlg,83,23.40
GeneticAlg,84,23.40
GeneticAlg,85,23.40
GeneticAlg,86,23.40
GeneticAlg,87,23.40
GeneticAlg,88,23.40
GeneticAlg,89,23.40
GeneticAlg,90,23.40
GeneticAlg,91,23.40
GeneticAlg,92,23.40
GeneticAlg,93,23.40
GeneticAlg,94,23.40
GeneticAlg,95,23.40
GeneticAlg,96,23.40
GeneticAlg,97,23.40
GeneticAlg,98,23.40
GeneticAlg,99,23.40
GeneticAlg,0,32.60
GeneticAlg,1,32.00
GeneticAlg,2,30.40
GeneticAlg,3,29.40
GeneticAlg,4,29.00
GeneticAlg,5,28.40
GeneticAlg,6,27.60
GeneticAlg,7,27.40
GeneticAlg,8,26.40
GeneticAlg,9,26.00
GeneticAlg,10,25.60
GeneticAlg,11,25.00
GeneticAlg,12,24.60
GeneticAlg,13,24.60
GeneticAlg,14,24.40
GeneticAlg,15,24.40
GeneticAlg,16,24.40
GeneticAlg,17,24.00
GeneticAlg,18,23.80
GeneticAlg,19,23.80
GeneticAlg,20,23.80
GeneticAlg,21,23.80
GeneticAlg,22,23.80
GeneticAlg,23,23.80
GeneticAlg,24,23.80
GeneticAlg,25,23.80
GeneticAlg,26,23.80
GeneticAlg,27,23.80
GeneticAlg,28,23.80
GeneticAlg,29,23.80
GeneticAlg,30,23.80
GeneticAlg,31,23.80
GeneticAlg,32,23.80
GeneticAlg,33,23.80
GeneticAlg,34,23.80
GeneticAlg,35,23.80
GeneticAlg,36,23.80
GeneticAlg,37,23.80
GeneticAlg,38,23.80
GeneticAlg,39,23.80
GeneticAlg,40,23.80
GeneticAlg,41,23.80
GeneticAlg,42,23.80
GeneticAlg,43,23.80
GeneticAlg,44,23.80
GeneticAlg,45,23.80
GeneticAlg,46,23.80
GeneticAlg,47,23.80
GeneticAlg,48,23.80
GeneticAlg,49,23.80
GeneticAlg,50,23.80
GeneticAlg,51,23.80
GeneticAlg,52,23.80
GeneticAlg,53,23.80
GeneticAlg,54,23.80
GeneticAlg,55,23.80
GeneticAlg,56,23.80
GeneticAlg,57,23.80
GeneticAlg,58,23.80
GeneticAlg,59,23.80
GeneticAlg,60,23.80
GeneticAlg,61,23.80
GeneticAlg,62,23.80
GeneticAlg,63,23.80
GeneticAlg,64,23.80
GeneticAlg,65,23.80
GeneticAlg,66,23.80
GeneticAlg,67,23.80
GeneticAlg,68,23.80
GeneticAlg,69,23.80
GeneticAlg,70,23.80
GeneticAlg,71,23.80
GeneticAlg,72,23.80
GeneticAlg,73,23.80
GeneticAlg,74,23.80
GeneticAlg,75,23.80
GeneticAlg,76,23.80
GeneticAlg,77,23.80
GeneticAlg,78,23.80
GeneticAlg,79,23.80
GeneticAlg,80,23.80
GeneticAlg,81,23.80
GeneticAlg,82,23.80
GeneticAlg,83,23.80
GeneticAlg,84,23.80
GeneticAlg,85,23.80
GeneticAlg,86,23.80
GeneticAlg,87,23.80
GeneticAlg,88,23.80
GeneticAlg,89,23.80
GeneticAlg,90,23.80
GeneticAlg,91,23.80
GeneticAlg,92,23.80
GeneticAlg,93,23.80
GeneticAlg,94,23.80
GeneticAlg,95,23.80
GeneticAlg,96,23.80
GeneticAlg,97,23.80
GeneticAlg,98,23.80
GeneticAlg,99,23.80
GeneticAlg,0,32.00
GeneticAlg,1,30.40
GeneticAlg,2,30.20
GeneticAlg,3,29.00
GeneticAlg,4,28.20
GeneticAlg,5,27.60
GeneticAlg,6,26.60
GeneticAlg,7,26.40
GeneticAlg,8,26.20
GeneticAlg,9,25.60
GeneticAlg,10,25.60
GeneticAlg,11,25.40
GeneticAlg,12,25.00
GeneticAlg,13,25.00
GeneticAlg,14,25.00
GeneticAlg,15,25.00
GeneticAlg,16,25.00
GeneticAlg,17,25.00
GeneticAlg,18,25.00
GeneticAlg,19,25.00
GeneticAlg,20,25.00
GeneticAlg,21,25.00
GeneticAlg,22,25.00
GeneticAlg,23,25.00
GeneticAlg,24,25.00
GeneticAlg,25,25.00
GeneticAlg,26,25.00
GeneticAlg,27,25.00
GeneticAlg,28,25.00
GeneticAlg,29,25.00
GeneticAlg,30,25.00
GeneticAlg,31,25.00
GeneticAlg,32,25.00
GeneticAlg,33,25.00
GeneticAlg,34,25.00
GeneticAlg,35,25.00
GeneticAlg,36,25.00
GeneticAlg,37,25.00
GeneticAlg,38,25.00
GeneticAlg,39,25.00
GeneticAlg,40,25.00
GeneticAlg,41,25.00
GeneticAlg,42,25.00
GeneticAlg,43,25.00
GeneticAlg,44,25.00
GeneticAlg,45,25.00
GeneticAlg,46,25.00
GeneticAlg,47,25.00
GeneticAlg,48,25.00
GeneticAlg,49,25.00
GeneticAlg,50,25.00
GeneticAlg,51,25.00
GeneticAlg,52,25.00
GeneticAlg,53,25.00
GeneticAlg,54,25.00
GeneticAlg,55,25.00
GeneticAlg,56,25.00
GeneticAlg,57,25.00
GeneticAlg,58,25.00
GeneticAlg,59,25.00
GeneticAlg,60,25.00
GeneticAlg,61,25.00
GeneticAlg,62,25.00
GeneticAlg,63,25.00
GeneticAlg,64,25.00
GeneticAlg,65,25.00
GeneticAlg,66,25.00
GeneticAlg,67,25.00
GeneticAlg,68,25.00
GeneticAlg,69,25.00
GeneticAlg,70,25.00
GeneticAlg,71,25.00
GeneticAlg,72,25.00
GeneticAlg,73,25.00
GeneticAlg,74,25.00
GeneticAlg,75,25.00
GeneticAlg,76,25.00
GeneticAlg,77,25.00
GeneticAlg,78,25.00
GeneticAlg,79,25.00
GeneticAlg,80,25.00
GeneticAlg,81,25.00
GeneticAlg,82,25.00
GeneticAlg,83,25.00
GeneticAlg,84,25.00
