Algorithm,Iteration,costValue
GeneticAlg,0,46.60
GeneticAlg,1,46.20
GeneticAlg,2,43.20
GeneticAlg,3,42.20
GeneticAlg,4,42.00
GeneticAlg,5,41.40
GeneticAlg,6,40.40
GeneticAlg,7,39.20
GeneticAlg,8,38.00
GeneticAlg,9,37.80
GeneticAlg,10,37.80
GeneticAlg,11,37.40
GeneticAlg,12,37.40
GeneticAlg,13,37.00
GeneticAlg,14,36.60
GeneticAlg,15,36.60
GeneticAlg,16,36.20
GeneticAlg,17,36.00
GeneticAlg,18,35.60
GeneticAlg,19,35.00
GeneticAlg,20,35.00
GeneticAlg,21,35.00
GeneticAlg,22,34.20
GeneticAlg,23,34.20
GeneticAlg,24,34.20
GeneticAlg,25,34.20
GeneticAlg,26,34.20
GeneticAlg,27,34.00
GeneticAlg,28,34.00
GeneticAlg,29,34.00
GeneticAlg,30,34.00
GeneticAlg,31,34.00
GeneticAlg,32,34.00
GeneticAlg,33,34.00
GeneticAlg,34,34.00
GeneticAlg,35,34.00
GeneticAlg,36,34.00
GeneticAlg,37,34.00
GeneticAlg,38,34.00
GeneticAlg,39,34.00
GeneticAlg,40,34.00
GeneticAlg,41,34.00
GeneticAlg,42,34.00
GeneticAlg,43,34.00
GeneticAlg,44,33.80
GeneticAlg,45,33.60
GeneticAlg,46,33.60
GeneticAlg,47,33.60
GeneticAlg,48,33.60
GeneticAlg,49,33.60
GeneticAlg,50,33.40
GeneticAlg,51,33.40
GeneticAlg,52,33.40
GeneticAlg,53,33.40
GeneticAlg,54,33.40
GeneticAlg,55,33.40
GeneticAlg,56,33.40
GeneticAlg,57,33.20
GeneticAlg,58,33.20
GeneticAlg,59,33.20
GeneticAlg,60,33.20
GeneticAlg,61,33.20
GeneticAlg,62,33.20
GeneticAlg,63,33.20
GeneticAlg,64,33.00
GeneticAlg,65,33.00
GeneticAlg,66,33.00
GeneticAlg,67,32.60
GeneticAlg,68,32.60
GeneticAlg,69,32.60
GeneticAlg,70,32.60
GeneticAlg,71,32.60
GeneticAlg,72,32.60
GeneticAlg,73,32.60
GeneticAlg,74,32.60
GeneticAlg,75,32.60
GeneticAlg,76,32.60
GeneticAlg,77,32.60
GeneticAlg,78,32.60
GeneticAlg,79,32.60
GeneticAlg,80,32.60
GeneticAlg,81,32.60
GeneticAlg,82,32.60
GeneticAlg,83,32.60
GeneticAlg,84,32.60
GeneticAlg,85,32.60
GeneticAlg,86,32.60
GeneticAlg,87,32.60
GeneticAlg,88,32.60
GeneticAlg,89,32.60
GeneticAlg,90,32.60
GeneticAlg,91,32.60
GeneticAlg,92,32.40
GeneticAlg,93,32.40
GeneticAlg,94,32.40
GeneticAlg,95,32.40
GeneticAlg,96,32.40
GeneticAlg,97,32.40
GeneticAlg,98,32.40
GeneticAlg,99,32.40
GeneticAlg,0,43.00
GeneticAlg,1,43.00
GeneticAlg,2,41.60
GeneticAlg,3,41.20
GeneticAlg,4,40.80
GeneticAlg,5,40.00
GeneticAlg,6,38.60
GeneticAlg,7,37.80
GeneticAlg,8,36.60
GeneticAlg,9,34.80
GeneticAlg,10,34.60
GeneticAlg,11,33.80
GeneticAlg,12,33.80
GeneticAlg,13,33.60
GeneticAlg,14,33.60
GeneticAlg,15,33.20
GeneticAlg,16,33.20
GeneticAlg,17,32.20
GeneticAlg,18,31.80
GeneticAlg,19,31.80
GeneticAlg,20,31.80
GeneticAlg,21,31.80
GeneticAlg,22,31.80
GeneticAlg,23,31.80
GeneticAlg,24,31.80
GeneticAlg,25,31.80
GeneticAlg,26,31.80
GeneticAlg,27,31.80
GeneticAlg,28,31.60
GeneticAlg,29,31.60
GeneticAlg,30,31.60
GeneticAlg,31,31.60
GeneticAlg,32,31.60
GeneticAlg,33,31.60
GeneticAlg,34,31.60
GeneticAlg,35,31.60
GeneticAlg,36,31.60
GeneticAlg,37,31.60
GeneticAlg,38,31.60
GeneticAlg,39,30.80
GeneticAlg,40,30.80
GeneticAlg,41,30.80
GeneticAlg,42,30.80
GeneticAlg,43,30.80
GeneticAlg,44,30.80
GeneticAlg,45,30.80
GeneticAlg,46,30.80
GeneticAlg,47,30.80
GeneticAlg,48,30.80
GeneticAlg,49,30.80
GeneticAlg,50,30.80
GeneticAlg,51,30.80
GeneticAlg,52,30.80
GeneticAlg,53,30.80
GeneticAlg,54,30.80
GeneticAlg,55,30.80
GeneticAlg,56,30.80
GeneticAlg,57,30.80
GeneticAlg,58,30.80
GeneticAlg,59,30.80
GeneticAlg,60,30.80
GeneticAlg,61,30.80
GeneticAlg,62,30.80
GeneticAlg,63,30.80
GeneticAlg,64,30.80
GeneticAlg,65,30.80
GeneticAlg,66,30.80
GeneticAlg,67,30.80
GeneticAlg,68,30.80
GeneticAlg,69,30.80
GeneticAlg,70,30.80
GeneticAlg,71,30.80
GeneticAlg,72,30.60
GeneticAlg,73,30.60
GeneticAlg,74,30.60
GeneticAlg,75,30.60
GeneticAlg,76,30.60
GeneticAlg,77,30.60
GeneticAlg,78,30.60
GeneticAlg,79,30.60
GeneticAlg,80,30.60
GeneticAlg,81,30.60
GeneticAlg,82,30.60
GeneticAlg,83,30.60
GeneticAlg,84,30.40
GeneticAlg,85,30.40
GeneticAlg,86,30.40
GeneticAlg,87,30.40
GeneticAlg,88,30.40
GeneticAlg,89,30.40
GeneticAlg,90,30.40
GeneticAlg,91,30.40
GeneticAlg,92,30.40
GeneticAlg,93,30.40
GeneticAlg,94,30.40
GeneticAlg,95,30.40
GeneticAlg,96,30.40
GeneticAlg,97,30.40
GeneticAlg,98,30.40
GeneticAlg,99,30.40
GeneticAlg,0,45.80
GeneticAlg,1,45.20
GeneticAlg,2,42.60
GeneticAlg,3,42.60
GeneticAlg,4,40.00
GeneticAlg,5,40.00
GeneticAlg,6,37.40
GeneticAlg,7,37.40
GeneticAlg,8,37.40
GeneticAlg,9,37.40
GeneticAlg,10,37.40
GeneticAlg,11,35.40
GeneticAlg,12,35.20
GeneticAlg,13,35.20
GeneticAlg,14,34.40
GeneticAlg,15,34.20
GeneticAlg,16,33.40
GeneticAlg,17,33.40
GeneticAlg,18,33.20
GeneticAlg,19,32.80
GeneticAlg,20,32.40
GeneticAlg,21,32.40
GeneticAlg,22,32.40
GeneticAlg,23,32.40
GeneticAlg,24,32.40
GeneticAlg,25,32.40
GeneticAlg,26,32.40
GeneticAlg,27,32.40
GeneticAlg,28,32.40
GeneticAlg,29,32.40
GeneticAlg,30,32.00
GeneticAlg,31,32.00
GeneticAlg,32,32.00
GeneticAlg,33,32.00
GeneticAlg,34,32.00
GeneticAlg,35,32.00
GeneticAlg,36,32.00
GeneticAlg,37,32.00
GeneticAlg,38,32.00
GeneticAlg,39,32.00
GeneticAlg,40,32.00
GeneticAlg,41,32.00
GeneticAlg,42,32.00
GeneticAlg,43,31.60
GeneticAlg,44,31.60
GeneticAlg,45,31.60
GeneticAlg,46,31.60
GeneticAlg,47,31.60
GeneticAlg,48,31.60
GeneticAlg,49,31.60
GeneticAlg,50,31.60
GeneticAlg,51,31.40
GeneticAlg,52,31.20
GeneticAlg,53,31.20
GeneticAlg,54,31.20
GeneticAlg,55,31.20
GeneticAlg,56,31.20
GeneticAlg,57,31.20
GeneticAlg,58,31.20
GeneticAlg,59,31.20
GeneticAlg,60,31.20
GeneticAlg,61,31.20
GeneticAlg,62,31.20
GeneticAlg,63,31.20
GeneticAlg,64,31.20
GeneticAlg,65,31.20
GeneticAlg,66,31.20
GeneticAlg,67,31.20
GeneticAlg,68,31.20
GeneticAlg,69,31.20
GeneticAlg,70,31.20
GeneticAlg,71,31.20
GeneticAlg,72,31.20
GeneticAlg,73,31.20
GeneticAlg,74,31.00
GeneticAlg,75,31.00
GeneticAlg,76,31.00
GeneticAlg,77,31.00
GeneticAlg,78,31.00
GeneticAlg,79,31.00
GeneticAlg,80,31.00
GeneticAlg,81,31.00
GeneticAlg,82,31.00
GeneticAlg,83,31.00
GeneticAlg,84,31.00
GeneticAlg,85,31.00
GeneticAlg,86,31.00
GeneticAlg,87,31.00
GeneticAlg,88,31.00
GeneticAlg,89,30.60
GeneticAlg,90,30.60
GeneticAlg,91,30.60
GeneticAlg,92,30.60
GeneticAlg,93,30.60
GeneticAlg,94,30.60
GeneticAlg,95,30.60
GeneticAlg,96,30.60
GeneticAlg,97,30.20
GeneticAlg,98,30.20
GeneticAlg,99,30.20
GeneticAlg,0,46.60
GeneticAlg,1,44.80
GeneticAlg,2,44.80
GeneticAlg,3,43.80
GeneticAlg,4,39.60
GeneticAlg,5,39.20
GeneticAlg,6,39.00
GeneticAlg,7,38.80
GeneticAlg,8,37.60
GeneticAlg,9,37.60
GeneticAlg,10,37.60
GeneticAlg,11,36.00
GeneticAlg,12,35.60
GeneticAlg,13,35.60
GeneticAlg,14,34.80
GeneticAlg,15,34.80
GeneticAlg,16,34.80
GeneticAlg,17,34.40
GeneticAlg,18,34.40
GeneticAlg,19,34.40
GeneticAlg,20,34.20
GeneticAlg,21,34.00
GeneticAlg,22,33.80
GeneticAlg,23,33.00
GeneticAlg,24,33.00
GeneticAlg,25,33.00
GeneticAlg,26,32.80
GeneticAlg,27,31.40
GeneticAlg,28,31.40
GeneticAlg,29,31.20
GeneticAlg,30,31.20
GeneticAlg,31,30.80
GeneticAlg,32,30.80
GeneticAlg,33,30.80
