Algorithm,Iteration,costValue
AntColonyAlg,0,284.80
AntColonyAlg,1,280.80
AntColonyAlg,2,266.60
AntColonyAlg,3,266.60
AntColonyAlg,4,266.60
AntColonyAlg,5,266.60
AntColonyAlg,6,266.60
AntColonyAlg,7,266.60
AntColonyAlg,8,266.60
AntColonyAlg,9,266.60
AntColonyAlg,10,266.60
AntColonyAlg,11,266.60
AntColonyAlg,12,266.60
AntColonyAlg,13,266.60
AntColonyAlg,14,265.20
AntColonyAlg,15,256.40
AntColonyAlg,16,256.40
AntColonyAlg,17,256.40
AntColonyAlg,18,256.40
AntColonyAlg,19,256.40
AntColonyAlg,20,256.40
AntColonyAlg,21,256.40
AntColonyAlg,22,256.40
AntColonyAlg,23,256.40
AntColonyAlg,24,256.40
AntColonyAlg,25,256.40
AntColonyAlg,26,256.40
AntColonyAlg,27,256.40
AntColonyAlg,28,256.40
AntColonyAlg,29,256.40
AntColonyAlg,30,256.40
AntColonyAlg,31,256.40
AntColonyAlg,32,256.40
AntColonyAlg,33,256.40
AntColonyAlg,34,256.40
AntColonyAlg,35,256.40
AntColonyAlg,36,256.40
AntColonyAlg,37,256.40
AntColonyAlg,38,256.40
AntColonyAlg,39,256.40
AntColonyAlg,40,256.40
AntColonyAlg,41,256.40
AntColonyAlg,42,256.40
AntColonyAlg,43,256.40
AntColonyAlg,44,256.40
AntColonyAlg,45,256.40
AntColonyAlg,46,256.40
AntColonyAlg,47,256.40
AntColonyAlg,48,256.40
AntColonyAlg,49,256.40
AntColonyAlg,50,256.40
AntColonyAlg,51,256.40
AntColonyAlg,52,256.40
AntColonyAlg,53,256.40
AntColonyAlg,54,256.40
AntColonyAlg,55,256.40
AntColonyAlg,56,256.40
AntColonyAlg,57,256.40
AntColonyAlg,58,256.40
AntColonyAlg,59,256.40
AntColonyAlg,60,256.40
AntColonyAlg,61,256.40
AntColonyAlg,62,256.40
AntColonyAlg,63,256.40
AntColonyAlg,64,256.40
AntColonyAlg,65,256.40
AntColonyAlg,66,256.40
AntColonyAlg,67,256.40
AntColonyAlg,68,256.40
AntColonyAlg,69,256.40
AntColonyAlg,70,256.40
AntColonyAlg,71,256.40
AntColonyAlg,72,256.40
AntColonyAlg,73,256.40
AntColonyAlg,74,256.40
AntColonyAlg,75,256.40
AntColonyAlg,76,256.40
AntColonyAlg,77,256.40
AntColonyAlg,78,256.40
AntColonyAlg,79,256.40
AntColonyAlg,80,256.40
AntColonyAlg,81,256.40
AntColonyAlg,82,256.40
AntColonyAlg,83,256.40
AntColonyAlg,84,256.40
AntColonyAlg,85,256.40
AntColonyAlg,86,256.40
AntColonyAlg,87,256.40
AntColonyAlg,88,256.40
AntColonyAlg,89,256.40
AntColonyAlg,90,256.40
AntColonyAlg,91,256.40
AntColonyAlg,92,256.40
AntColonyAlg,93,256.40
AntColonyAlg,94,256.40
AntColonyAlg,95,256.40
AntColonyAlg,96,256.40
AntColonyAlg,97,256.40
AntColonyAlg,98,256.40
AntColonyAlg,99,256.40
AntColonyAlg,0,274.80
AntColonyAlg,1,274.80
AntColonyAlg,2,258.60
AntColonyAlg,3,258.60
AntColonyAlg,4,258.60
AntColonyAlg,5,258.60
AntColonyAlg,6,258.60
AntColonyAlg,7,258.60
AntColonyAlg,8,258.60
AntColonyAlg,9,258.60
AntColonyAlg,10,258.60
AntColonyAlg,11,258.60
AntColonyAlg,12,258.60
AntColonyAlg,13,258.60
AntColonyAlg,14,258.60
AntColonyAlg,15,258.60
AntColonyAlg,16,258.60
AntColonyAlg,17,258.60
AntColonyAlg,18,258.60
AntColonyAlg,19,258.60
AntColonyAlg,20,258.60
AntColonyAlg,21,258.60
AntColonyAlg,22,258.60
AntColonyAlg,23,258.60
AntColonyAlg,24,258.60
AntColonyAlg,25,258.60
AntColonyAlg,26,258.60
AntColonyAlg,27,258.60
AntColonyAlg,28,258.60
AntColonyAlg,29,258.60
AntColonyAlg,30,258.60
AntColonyAlg,31,258.60
AntColonyAlg,32,258.60
AntColonyAlg,33,258.60
AntColonyAlg,34,258.60
AntColonyAlg,35,258.60
AntColonyAlg,36,258.60
AntColonyAlg,37,258.60
AntColonyAlg,38,258.60
AntColonyAlg,39,258.60
AntColonyAlg,40,258.60
AntColonyAlg,41,258.60
AntColonyAlg,42,258.60
AntColonyAlg,43,258.60
AntColonyAlg,44,258.60
AntColonyAlg,45,258.60
AntColonyAlg,46,258.60
AntColonyAlg,47,258.60
AntColonyAlg,48,258.60
AntColonyAlg,49,258.60
AntColonyAlg,50,258.60
AntColonyAlg,51,258.60
AntColonyAlg,52,258.60
AntColonyAlg,53,258.60
AntColonyAlg,54,258.60
AntColonyAlg,55,258.60
AntColonyAlg,56,258.60
AntColonyAlg,57,258.60
AntColonyAlg,58,258.60
AntColonyAlg,59,258.60
AntColonyAlg,60,258.60
AntColonyAlg,61,258.60
AntColonyAlg,62,258.60
AntColonyAlg,63,258.60
AntColonyAlg,64,258.60
AntColonyAlg,65,258.60
AntColonyAlg,66,258.60
AntColonyAlg,67,258.60
AntColonyAlg,68,258.60
AntColonyAlg,69,258.60
AntColonyAlg,70,258.60
AntColonyAlg,71,258.60
AntColonyAlg,72,258.60
AntColonyAlg,73,258.60
AntColonyAlg,74,258.60
AntColonyAlg,75,258.60
AntColonyAlg,76,258.60
AntColonyAlg,77,258.60
AntColonyAlg,78,258.60
AntColonyAlg,79,258.60
AntColonyAlg,80,258.60
AntColonyAlg,81,258.60
AntColonyAlg,82,258.60
AntColonyAlg,83,258.60
AntColonyAlg,84,258.60
AntColonyAlg,85,258.60
AntColonyAlg,86,258.60
AntColonyAlg,87,258.60
AntColonyAlg,88,258.60
AntColonyAlg,89,258.60
AntColonyAlg,90,258.60
AntColonyAlg,91,258.60
AntColonyAlg,92,258.60
AntColonyAlg,93,258.60
AntColonyAlg,94,258.60
AntColonyAlg,95,258.60
AntColonyAlg,96,258.60
AntColonyAlg,97,258.60
AntColonyAlg,98,258.60
AntColonyAlg,99,258.60
