Algorithm,Iteration,costValue
GeneticAlg,0,330.80
GeneticAlg,1,327.80
GeneticAlg,2,327.80
GeneticAlg,3,327.80
GeneticAlg,4,327.80
GeneticAlg,5,327.80
GeneticAlg,6,327.40
GeneticAlg,7,327.40
GeneticAlg,8,327.40
GeneticAlg,9,327.40
GeneticAlg,10,326.00
GeneticAlg,11,326.00
GeneticAlg,12,326.00
GeneticAlg,13,326.00
GeneticAlg,14,324.20
GeneticAlg,15,324.20
GeneticAlg,16,324.20
GeneticAlg,17,324.20
GeneticAlg,18,324.20
GeneticAlg,19,324.20
GeneticAlg,20,324.20
GeneticAlg,21,324.20
GeneticAlg,22,324.20
GeneticAlg,23,324.20
GeneticAlg,24,324.20
GeneticAlg,25,324.20
GeneticAlg,26,324.20
GeneticAlg,27,324.20
GeneticAlg,28,324.20
GeneticAlg,29,324.20
GeneticAlg,30,324.20
GeneticAlg,31,324.20
GeneticAlg,32,324.20
GeneticAlg,33,323.20
GeneticAlg,34,323.20
GeneticAlg,35,322.80
GeneticAlg,36,322.80
GeneticAlg,37,322.80
GeneticAlg,38,322.80
GeneticAlg,39,322.80
GeneticAlg,40,322.80
GeneticAlg,41,322.80
GeneticAlg,42,322.80
GeneticAlg,43,322.80
GeneticAlg,44,322.80
GeneticAlg,45,322.80
GeneticAlg,46,322.80
GeneticAlg,47,322.80
GeneticAlg,48,322.80
GeneticAlg,49,322.80
GeneticAlg,50,322.80
GeneticAlg,51,322.80
GeneticAlg,52,322.80
GeneticAlg,53,322.80
GeneticAlg,54,322.80
GeneticAlg,55,322.80
GeneticAlg,56,322.80
GeneticAlg,57,322.80
GeneticAlg,58,322.80
GeneticAlg,59,322.80
GeneticAlg,60,322.80
GeneticAlg,61,322.80
GeneticAlg,62,322.80
GeneticAlg,63,322.60
GeneticAlg,64,322.60
GeneticAlg,65,322.60
GeneticAlg,66,322.60
GeneticAlg,67,322.60
GeneticAlg,68,322.60
GeneticAlg,69,322.60
GeneticAlg,70,322.60
GeneticAlg,71,322.60
GeneticAlg,72,322.60
GeneticAlg,73,322.60
GeneticAlg,74,322.60
GeneticAlg,75,322.60
GeneticAlg,76,322.60
GeneticAlg,77,322.60
GeneticAlg,78,322.60
GeneticAlg,79,322.60
GeneticAlg,80,322.60
GeneticAlg,81,322.60
GeneticAlg,82,322.60
GeneticAlg,83,322.60
GeneticAlg,84,322.60
GeneticAlg,85,322.60
GeneticAlg,86,322.60
GeneticAlg,87,322.60
GeneticAlg,88,322.60
GeneticAlg,89,322.60
GeneticAlg,90,322.60
GeneticAlg,91,322.60
GeneticAlg,92,322.60
GeneticAlg,93,322.60
GeneticAlg,94,322.60
GeneticAlg,95,322.60
GeneticAlg,96,322.60
GeneticAlg,97,322.60
GeneticAlg,98,322.60
