Algorithm,Iteration,costValue
AntColonyAlg,99,10218.20
AntColonyAlg,0,10943.60
AntColonyAlg,1,10734.00
AntColonyAlg,2,10734.00
AntColonyAlg,3,10734.00
AntColonyAlg,4,10734.00
AntColonyAlg,5,10734.00
AntColonyAlg,6,10734.00
AntColonyAlg,7,10734.00
AntColonyAlg,8,10722.00
AntColonyAlg,9,10722.00
AntColonyAlg,10,10722.00
AntColonyAlg,11,10722.00
AntColonyAlg,12,10661.80
AntColonyAlg,13,10551.60
AntColonyAlg,14,10551.60
AntColonyAlg,15,10551.60
AntColonyAlg,16,10551.60
AntColonyAlg,17,10551.60
AntColonyAlg,18,10551.60
AntColonyAlg,19,10551.60
AntColonyAlg,20,10551.60
AntColonyAlg,21,10551.60
AntColonyAlg,22,10551.60
AntColonyAlg,23,10551.60
AntColonyAlg,24,10551.60
AntColonyAlg,25,10551.60
AntColonyAlg,26,10551.60
AntColonyAlg,27,10551.60
AntColonyAlg,28,10551.60
AntColonyAlg,29,10551.60
AntColonyAlg,30,10551.60
AntColonyAlg,31,10551.60
AntColonyAlg,32,10551.60
AntColonyAlg,33,10551.60
AntColonyAlg,34,10551.60
AntColonyAlg,35,10551.60
AntColonyAlg,36,10351.00
AntColonyAlg,37,10351.00
AntColonyAlg,38,10351.00
AntColonyAlg,39,10351.00
AntColonyAlg,40,10351.00
AntColonyAlg,41,10351.00
AntColonyAlg,42,10351.00
AntColonyAlg,43,10351.00
AntColonyAlg,44,10351.00
AntColonyAlg,45,10351.00
AntColonyAlg,46,10351.00
AntColonyAlg,47,10351.00
AntColonyAlg,48,10351.00
AntColonyAlg,49,10351.00
AntColonyAlg,50,10351.00
AntColonyAlg,51,10351.00
AntColonyAlg,52,10351.00
AntColonyAlg,53,10351.00
AntColonyAlg,54,10351.00
AntColonyAlg,55,10351.00
AntColonyAlg,56,10351.00
AntColonyAlg,57,10351.00
AntColonyAlg,58,10351.00
AntColonyAlg,59,10351.00
AntColonyAlg,60,10351.00
AntColonyAlg,61,10351.00
AntColonyAlg,62,10351.00
AntColonyAlg,63,10351.00
AntColonyAlg,64,10351.00
AntColonyAlg,65,10351.00
AntColonyAlg,66,10351.00
AntColonyAlg,67,10351.00
AntColonyAlg,68,10351.00
AntColonyAlg,69,10351.00
AntColonyAlg,70,10351.00
AntColonyAlg,71,10351.00
AntColonyAlg,72,10351.00
AntColonyAlg,73,10351.00
AntColonyAlg,74,10351.00
AntColonyAlg,75,10351.00
AntColonyAlg,76,10351.00
AntColonyAlg,77,10351.00
AntColonyAlg,78,10351.00
AntColonyAlg,79,10351.00
AntColonyAlg,80,10351.00
AntColonyAlg,81,10351.00
AntColonyAlg,82,10351.00
AntColonyAlg,83,10351.00
AntColonyAlg,84,10351.00
AntColonyAlg,85,10351.00
AntColonyAlg,86,10351.00
AntColonyAlg,87,10351.00
AntColonyAlg,88,10351.00
AntColonyAlg,89,10351.00
AntColonyAlg,90,10351.00
AntColonyAlg,91,10351.00
AntColonyAlg,92,10351.00
AntColonyAlg,93,10351.00
AntColonyAlg,94,10351.00
AntColonyAlg,95,10351.00
